Year,DOI,Title,OpenAlex Year,OpenAlex ID,OpenAlex Title,OpenAlex DOI,OpenAlex URL,OpenAlex Venue,OpenAlex Journal,OpenAlex Publisher,OpenAlex First Page,OpenAlex Last Page
2019,10.1109/VAST47406.2019.8986934,Influence Flowers of Academic Entities,2019.0,https://openalex.org/W3006044141,Influence Flowers of Academic Entities,https://doi.org/10.1109/vast47406.2019.8986934,https://doi.org/10.1109/vast47406.2019.8986934,,visual analytics science and technology,IEEE,1,10
2019,10.1109/TVCG.2019.2934209,Selection Bias Tracking and Detailed Subset Comparison for High-Dimensional Data,2020.0,https://openalex.org/W2969710575,Selection Bias Tracking and Detailed Subset Comparison for High-Dimensional Data,https://doi.org/10.1109/tvcg.2019.2934209,https://doi.org/10.1109/tvcg.2019.2934209,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,429,439
2019,10.1109/TVCG.2019.2934659,Summit: Scaling Deep Learning Interpretability by Visualizing Activation and Attribution Summarizations,2019.0,https://openalex.org/W2933118384,Summit: Scaling Deep Learning Interpretability by Visualizing Activation and Attribution Summarizations,,http://export.arxiv.org/pdf/1904.02323,https://openalex.org/V2595899084,arXiv: Human-Computer Interaction,,,
2019,10.1109/TVCG.2019.2934619,The What-If Tool: Interactive Probing of Machine Learning Models,2020.0,https://openalex.org/W2956281901,The What-If Tool: Interactive Probing of Machine Learning Models,https://doi.org/10.1109/tvcg.2019.2934619,https://doi.org/10.1109/tvcg.2019.2934619,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,56,65
2019,10.1109/TVCG.2019.2934593,Understanding the Role of Alternatives in Data Analysis Practices,2020.0,https://openalex.org/W2968484890,Understanding the Role of Alternatives in Data Analysis Practices,https://doi.org/10.1109/tvcg.2019.2934593,https://doi.org/10.1109/tvcg.2019.2934593,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,66,76
2019,10.1109/VAST47406.2019.8986917,VIANA: Visual Interactive Annotation of Argumentation,2019.0,https://openalex.org/W3005587429,VIANA: Visual Interactive Annotation of Argumentation,https://doi.org/10.1109/vast47406.2019.8986917,https://doi.org/10.1109/vast47406.2019.8986917,,visual analytics science and technology,IEEE Computer Society,11,22
2019,10.1109/TVCG.2019.2934661,Visual Analysis of High-Dimensional Event Sequence Data via Dynamic Hierarchical Aggregation,2020.0,https://openalex.org/W3147420708,Visual Analysis of High-Dimensional Event Sequence Data via Dynamic Hierarchical Aggregation,https://doi.org/10.1109/tvcg.2019.2934661,https://doi.org/10.1109/tvcg.2019.2934661,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,440,450
2019,10.1109/TVCG.2019.2934595,Visual Interaction with Deep Learning Models through Collaborative Semantic Inference,2020.0,https://openalex.org/W2969282568,Visual Interaction with Deep Learning Models through Collaborative Semantic Inference,https://doi.org/10.1109/tvcg.2019.2934595,https://doi.org/10.1109/tvcg.2019.2934595,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,884,894
1990,10.1109/VISUAL.1990.146393,A numerical method for rendering spherical reflections,1990.0,https://openalex.org/W2030911594,A numerical method for rendering spherical reflections,https://doi.org/10.5555/949531.949577,http://ieeexplore.ieee.org/document/146393/,,ieee visualization,IEEE Computer Society Press,289,297
1990,10.1109/VISUAL.1990.146418,Personal visualization system: applications in research and engineering,1990.0,https://openalex.org/W1997005093,Personal visualization system: applications in research and engineering,https://doi.org/10.5555/949531.949604,http://ieeexplore.ieee.org/document/146418/,,ieee visualization,IEEE Computer Society Press,443,448
1991,10.1109/VISUAL.1991.175816,How shall we connect our software tools?,1991.0,https://openalex.org/W2115973673,How shall we connect our software tools,https://doi.org/10.5555/949607.949655,https://dblp.uni-trier.de/db/conf/visualization/visualization1991.html#Grosse91,,ieee visualization,IEEE Computer Society Press,292,296
1991,10.1109/VISUAL.1991.175831,Visualizing chemical kinetics in fractal domains,1991.0,https://openalex.org/W2093863988,Visualizing chemical kinetics in fractal domains,https://doi.org/10.5555/949607.949670,http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=175831,,ieee visualization,IEEE Computer Society Press,364,367
1991,10.1109/VISUAL.1991.175832,Multidimensional real time visualization on personal computers,1991.0,https://openalex.org/W2144705879,Multidimensional real time visualization on personal computers,https://doi.org/10.5555/949607.949671,https://dblp.uni-trier.de/db/conf/visualization/visualization1991.html#Dolocek91,,ieee visualization,IEEE Computer Society Press,368,371
1992,10.1109/VISUAL.1992.235175,Visualization requirements in the atmospheric and environmental sciences (five case study reports),1992.0,https://openalex.org/W1962218371,Visualization requirements in the atmospheric and environmental sciences (five case study reports),https://doi.org/10.1109/visual.1992.235175,https://doi.org/10.1109/visual.1992.235175,,ieee visualization,IEEE,428,435
1992,10.1109/VISUAL.1992.235176,Visualizing seafloor structures with satellite gravity measurements,1992.0,https://openalex.org/W2115280429,Visualizing seafloor structures with satellite gravity measurements,https://doi.org/10.5555/949685.949763,https://dblp.uni-trier.de/db/conf/visualization/visualization1992.html#McLeodS92,,ieee visualization,IEEE Computer Society Press,424,427
1992,10.1109/VISUAL.1992.235180,Visualization of neutron scattering data using AVS,2003.0,https://openalex.org/W4236424686,Visualization of neutron scattering data using AVS,https://doi.org/10.1109/visual.1992.235180,https://doi.org/10.1109/visual.1992.235180,,Proceedings Visualization '92,,,
1993,10.1109/VISUAL.1993.398884,Visualization of acoustic lens data,1993.0,https://openalex.org/W2155326716,Visualization of acoustic lens data,https://doi.org/10.5555/949845.949902,http://ieeexplore.ieee.org/document/398884/,,ieee visualization,IEEE Computer Society,316,323
1993,10.1109/VISUAL.1993.398897,Fanal: A relational analysis and visualization package for high energy physics,1993.0,https://openalex.org/W2139521823,Fanal: A relational analysis and visualization package for high energy physics,https://doi.org/10.5555/949845.949918,http://ieeexplore.ieee.org/document/398897/,,ieee visualization,IEEE Computer Society,382,385
1993,10.1109/VISUAL.1993.398898,Non conventional methods for the visualization of events from high energy physics,1993.0,https://openalex.org/W2163091217,Non conventional methods for the visualization of events from high energy physics,https://doi.org/10.5555/949845.949919,https://dblp.uni-trier.de/db/conf/visualization/visualization1993.html#DrevermannKN93,,ieee visualization,IEEE Computer Society,386,390
1995,10.1109/INFVIS.1995.528694,Case study. A WWW viewpoint on scientific visualization: an EPA case study for technology transfer,1995.0,https://openalex.org/W2536544029,Case study. A WWW viewpoint on scientific visualization: an EPA case study for technology transfer,https://doi.org/10.1109/infvis.1995.528694,https://doi.org/10.1109/infvis.1995.528694,,ieee symposium on information visualization,IEEE,112,114
1995,10.1109/VISUAL.1995.485147,Propositional n-traces: visualizing a problem in philosophical logic,1995.0,https://openalex.org/W1568838578,Propositional n-traces: visualizing a problem in philosophical logic,https://doi.org/10.5555/832271.833830,https://dblp.uni-trier.de/db/conf/visualization/visualization1995.html#PrevostJJF95,,ieee visualization,IEEE Computer Society,338,341
1995,10.1109/VISUAL.1995.485149,Pictorial statistics-visualization of high-dimensional statistical distributions,1995.0,https://openalex.org/W1705629739,Pictorial statistics-visualization of high-dimensional statistical distributions,https://doi.org/10.5555/832271.833829,https://dblp.uni-trier.de/db/conf/visualization/visualization1995.html#Muller95,,ieee visualization,IEEE Computer Society,346,349
2002,10.1109/VISUAL.2002.1183825,NASA's great zooms: a case study,2002.0,https://openalex.org/W3141475058,NASA's great zooms: a case study,https://doi.org/10.1109/visual.2002.1183825,https://doi.org/10.1109/visual.2002.1183825,,ieee visualization,,541,544
2005,10.1109/VISUAL.2005.1532816,Fast visualization by shear-warp on quadratic super-spline models using wavelet data decompositions,2005.0,https://openalex.org/W2098144479,Fast visualization by shear-warp on quadratic super-spline models using wavelet data decompositions,https://doi.org/10.1109/vis.2005.41,https://doi.org/10.1109/vis.2005.41,,ieee visualization,IEEE,351,358
2014,10.1109/TVCG.2014.2346274,Stenomaps: Shorthand for shapes,2014.0,https://openalex.org/W2030010027,Stenomaps: Shorthand for shapes,https://doi.org/10.1109/tvcg.2014.2346274,https://doi.org/10.1109/tvcg.2014.2346274,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,2053,2062
2016,10.1109/TVCG.2016.2598448,Hairy Slices: Evaluating the Perceptual Effectiveness of Cutting Plane Glyphs for 3D Vector Fields,2017.0,https://openalex.org/W2507200127,Hairy Slices: Evaluating the Perceptual Effectiveness of Cutting Plane Glyphs for 3D Vector Fields,https://doi.org/10.1109/tvcg.2016.2598448,https://doi.org/10.1109/tvcg.2016.2598448,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,990,999
2016,10.1109/TVCG.2016.2598463,AnaFe: Visual Analytics of Image-derived Temporal Features Focusing on the Spleen,2017.0,https://openalex.org/W2557178956,AnaFe : Visual Anal ytics of Image-derived Temporal Fe atures—Focusing on the Spleen,https://doi.org/10.1109/tvcg.2016.2598463,https://doi.org/10.1109/tvcg.2016.2598463,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,171,180
2017,10.1109/VAST.2017.8585733,QSAnglyzer: Visual Analytics for Prismatic Analysis of Question Answering System Evaluations,2017.0,https://openalex.org/W2906583754,QSAnglyzer: Visual Analytics for Prismatic Analysis of Question Answering System Evaluations,https://doi.org/10.1109/vast.2017.8585733,https://doi.org/10.1109/vast.2017.8585733,,visual analytics science and technology,IEEE,48,58
2018,10.1109/TVCG.2018.2864899,iStoryline: Effective Convergence to Hand-drawn Storylines,2019.0,https://openalex.org/W2888564181,iStoryline: Effective Convergence to Hand-drawn Storylines,https://doi.org/10.1109/tvcg.2018.2864899,https://doi.org/10.1109/tvcg.2018.2864899,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,769,778
2018,10.1109/TVCG.2018.2865117,Patterns and Pace: Quantifying Diverse Exploration Behavior with Visualizations on the Web,2019.0,https://openalex.org/W2891451635,Patterns and Pace: Quantifying Diverse Exploration Behavior with Visualizations on the Web,https://doi.org/10.1109/tvcg.2018.2865117,https://doi.org/10.1109/tvcg.2018.2865117,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,501,511
2018,10.1109/TVCG.2018.2865232,Narvis: Authoring Narrative Slideshows for Introducing Data Visualization Designs,2019.0,https://openalex.org/W2888545965,Narvis: Authoring Narrative Slideshows for Introducing Data Visualization Designs,https://doi.org/10.1109/tvcg.2018.2865232,https://doi.org/10.1109/tvcg.2018.2865232,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,779,788
2018,10.1109/TVCG.2018.2864506,Visualization of Bubble Formation in Porous Media,2019.0,https://openalex.org/W2888314393,Visualization of Bubble Formation in Porous Media,https://doi.org/10.1109/tvcg.2018.2864506,https://doi.org/10.1109/tvcg.2018.2864506,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1060,1069
2018,10.1109/TVCG.2018.2864509,Visual Analysis of Aneurysm Data using Statistical Graphics,2019.0,https://openalex.org/W2888445355,Visual Analysis of Aneurysm Data using Statistical Graphics,https://doi.org/10.1109/tvcg.2018.2864509,https://doi.org/10.1109/tvcg.2018.2864509,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,997,1007
2018,10.1109/TVCG.2018.2864847,Culling for Extreme-Scale Segmentation Volumes: A Hybrid Deterministic and Probabilistic Approach,2019.0,https://openalex.org/W2888579198,Culling for Extreme-Scale Segmentation Volumes: A Hybrid Deterministic and Probabilistic Approach,https://doi.org/10.1109/tvcg.2018.2864847,https://doi.org/10.1109/tvcg.2018.2864847,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1132,1141
2018,10.1109/VAST.2018.8802383,VUSphere: Visual Analysis of Video Utilization in Online Distance Education,2018.0,https://openalex.org/W2969295151,VUSphere: Visual Analysis of Video Utilization in Online Distance Education,https://doi.org/10.1109/vast.2018.8802383,https://doi.org/10.1109/vast.2018.8802383,,visual analytics science and technology,IEEE,25,35
2018,10.1109/VAST.2018.8802415,Segue: Overviewing Evolution Patterns of Egocentric Networks by Interactive Construction of Spatial Layouts,2018.0,https://openalex.org/W2899968964,Segue: Overviewing Evolution Patterns of Egocentric Networks by Interactive Construction of Spatial Layouts,https://doi.org/10.1109/vast.2018.8802415,https://doi.org/10.1109/vast.2018.8802415,,visual analytics science and technology,OSF,72,83
2018,10.1109/VAST.2018.8802449,The Effect of Proximity in Social Data Charts on Perceived Unity,2018.0,https://openalex.org/W2969714936,The Effect of Proximity in Social Data Charts on Perceived Unity,https://doi.org/10.1109/vast.2018.8802449,https://doi.org/10.1109/vast.2018.8802449,,visual analytics science and technology,IEEE,1,12
2018,10.1109/VAST.2018.8802486,SMARTexplore: Simplifying High-Dimensional Data Analysis through a Table-Based Visual Analytics Approach,2018.0,https://openalex.org/W2896663798,SMARTexplore: Simplifying High-Dimensional Data Analysis through a Table-Based Visual Analytics Approach,https://doi.org/10.1109/vast.2018.8802486,https://doi.org/10.1109/vast.2018.8802486,,visual analytics science and technology,IEEE,36,47
2019,10.1109/TVCG.2019.2934397,A Comparative Evaluation of Animation and Small Multiples for Trend Visualization on Mobile Phones,2020.0,https://openalex.org/W2960815402,A Comparative Evaluation of Animation and Small Multiples for Trend Visualization on Mobile Phones,https://doi.org/10.1109/tvcg.2019.2934397,https://doi.org/10.1109/tvcg.2019.2934397,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,364,374
2019,10.1109/TVCG.2019.2934784,A Comparison of Radial and Linear Charts for Visualizing Daily Patterns,2020.0,https://openalex.org/W2969821795,A Comparison of Radial and Linear Charts for Visualizing Daily Patterns,https://doi.org/10.1109/tvcg.2019.2934784,https://doi.org/10.1109/tvcg.2019.2934784,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1033,1042
2019,10.1109/TVCG.2019.2934807,A Comparison of Visualizations for Identifying Correlation over Space and Time,2020.0,https://openalex.org/W2969516123,A Comparison of Visualizations for Identifying Correlation over Space and Time,https://doi.org/10.1109/tvcg.2019.2934807,https://doi.org/10.1109/tvcg.2019.2934807,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,375,385
2019,10.1109/TVCG.2019.2934541,A Recursive Subdivision Technique for Sampling Multi-class Scatterplots,2020.0,https://openalex.org/W2969631174,A Recursive Subdivision Technique for Sampling Multi-class Scatterplots,https://doi.org/10.1109/tvcg.2019.2934541,https://doi.org/10.1109/tvcg.2019.2934541,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,729,738
2019,10.1109/TVCG.2019.2934535,BarcodeTree: Scalable Comparison of Multiple Hierarchies,2020.0,https://openalex.org/W2974506216,BarcodeTree: Scalable Comparison of Multiple Hierarchies,https://doi.org/10.1109/tvcg.2019.2934535,https://doi.org/10.1109/tvcg.2019.2934535,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1022,1032
2019,10.1109/TVCG.2019.2934400,"Biased Average Position Estimates in Line and Bar Graphs: Underestimation, Overestimation, and Perceptual Pull",2020.0,https://openalex.org/W2969832356,"Biased Average Position Estimates in Line and Bar Graphs: Underestimation, Overestimation, and Perceptual Pull",https://doi.org/10.1109/tvcg.2019.2934400,https://doi.org/10.1109/tvcg.2019.2934400,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,301,310
2019,10.1109/TVCG.2019.2934402,CerebroVis: Designing an Abstract yet Spatially Contextualized Cerebral Artery Network Visualization,2020.0,https://openalex.org/W2964632295,CerebroVis: Designing an Abstract yet Spatially Contextualized Cerebral Artery Network Visualization,https://doi.org/10.1109/tvcg.2019.2934402,https://doi.org/10.1109/tvcg.2019.2934402,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,938,948
2019,10.1109/TVCG.2019.2934284,Color Crafting: Automating the Construction of Designer Quality Color Ramps,2020.0,https://openalex.org/W2969974087,Color Crafting: Automating the Construction of Designer Quality Color Ramps,https://doi.org/10.1109/tvcg.2019.2934284,https://doi.org/10.1109/tvcg.2019.2934284,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1215,1225
2019,10.1109/TVCG.2019.2934288,Common Fate for Animated Transitions in Visualization,2020.0,https://openalex.org/W2969674842,Common Fate for Animated Transitions in Visualization,https://doi.org/10.1109/tvcg.2019.2934288,https://doi.org/10.1109/tvcg.2019.2934288,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,386,396
2019,10.1109/TVCG.2019.2934804,Construct-A-Vis: Exploring the Free-Form Visualization Processes of Children,2020.0,https://openalex.org/W2969072564,Construct-A-Vis: Exploring the Free-Form Visualization Processes of Children,https://doi.org/10.1109/tvcg.2019.2934804,https://doi.org/10.1109/tvcg.2019.2934804,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,451,460
2019,10.1109/TVCG.2019.2934539,Criteria for Rigor in Visualization Design Study,2020.0,https://openalex.org/W2969940513,Criteria for Rigor in Visualization Design Study,https://doi.org/10.1109/tvcg.2019.2934539,https://doi.org/10.1109/tvcg.2019.2934539,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,87,97
2019,10.1109/TVCG.2019.2934788,Data by Proxy — Material Traces as Autographic Visualizations,2020.0,https://openalex.org/W2969604386,Data by Proxy — Material Traces as Autographic Visualizations,https://doi.org/10.1109/tvcg.2019.2934788,https://doi.org/10.1109/tvcg.2019.2934788,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,98,108
2019,10.1109/TVCG.2019.2934538,Data Changes Everything: Challenges and Opportunities in Data Visualization Design Handoff,2020.0,https://openalex.org/W2971292544,Data Changes Everything: Challenges and Opportunities in Data Visualization Design Handoff,https://doi.org/10.1109/tvcg.2019.2934538,https://doi.org/10.1109/tvcg.2019.2934538,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,12,22
2019,10.1109/TVCG.2019.2934799,Data Sampling in Multi-view and Multi-class Scatterplots via Set Cover Optimization,2020.0,https://openalex.org/W2969838481,Data Sampling in Multi-view and Multi-class Scatterplots via Set Cover Optimization,https://doi.org/10.1109/tvcg.2019.2934799,https://doi.org/10.1109/tvcg.2019.2934799,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,739,748
2019,10.1109/TVCG.2019.2934398,DataShot: Automatic Generation of Fact Sheets from Tabular Data,2020.0,https://openalex.org/W2969478830,DataShot: Automatic Generation of Fact Sheets from Tabular Data,https://doi.org/10.1109/tvcg.2019.2934398,https://doi.org/10.1109/tvcg.2019.2934398,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,895,905
2019,10.1109/TVCG.2019.2934401,Decoding a Complex Visualization in a Science Museum – An Empirical Study,2020.0,https://openalex.org/W2969331663,Decoding a Complex Visualization in a Science Museum – An Empirical Study,https://doi.org/10.1109/tvcg.2019.2934401,https://doi.org/10.1109/tvcg.2019.2934401,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,472,481
2019,10.1109/TVCG.2019.2934798,DeepDrawing: A Deep Learning Approach to Graph Drawing,2020.0,https://openalex.org/W2969225252,DeepDrawing : A Deep Learning Approach to Graph Drawing,https://doi.org/10.1109/tvcg.2019.2934798,https://doi.org/10.1109/tvcg.2019.2934798,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,676,686
2019,10.1109/TVCG.2019.2934790,Design by Immersion: A Transdisciplinary Approach to Problem-Driven Visualizations,2020.0,https://openalex.org/W2970313859,Design by Immersion: A Transdisciplinary Approach to Problem-Driven Visualizations,https://doi.org/10.1109/tvcg.2019.2934790,https://doi.org/10.1109/tvcg.2019.2934790,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,109,118
2019,10.1109/TVCG.2019.2934282,Designing for Mobile and Immersive Visual Analytics in the Field,2020.0,https://openalex.org/W2969475328,Designing for Mobile and Immersive Visual Analytics in the Field,https://doi.org/10.1109/tvcg.2019.2934282,https://doi.org/10.1109/tvcg.2019.2934282,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,503,513
2019,10.1109/TVCG.2019.2934432,Discriminability Tests for Visualization Effectiveness and Scalability,2020.0,https://openalex.org/W2969948945,Discriminability Tests for Visualization Effectiveness and Scalability,https://doi.org/10.1109/tvcg.2019.2934432,https://doi.org/10.1109/tvcg.2019.2934432,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,749,758
2019,10.1109/TVCG.2019.2934536,Estimating Color-Concept Associations from Image Statistics,2020.0,https://openalex.org/W2969297115,Estimating Color-Concept Associations from Image Statistics,https://doi.org/10.1109/tvcg.2019.2934536,https://doi.org/10.1109/tvcg.2019.2934536,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1226,1235
2019,10.1109/TVCG.2019.2934415,Evaluating an Immersive Space-Time Cube Geovisualization for Intuitive Trajectory Data Exploration,2020.0,https://openalex.org/W2978716154,Evaluating an Immersive Space-Time Cube Geovisualization for Intuitive Trajectory Data Exploration,https://doi.org/10.1109/tvcg.2019.2934415,https://doi.org/10.1109/tvcg.2019.2934415,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,514,524
2019,10.1109/TVCG.2019.2934806,GenerativeMap: Visualization and Exploration of Dynamic Density Maps via Generative Learning Model,2020.0,https://openalex.org/W2969436429,GenerativeMap: Visualization and Exploration of Dynamic Density Maps via Generative Learning Model,https://doi.org/10.1109/tvcg.2019.2934806,https://doi.org/10.1109/tvcg.2019.2934806,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,216,226
2019,10.1109/TVCG.2019.2934399,Illusion of Causality in Visualized Data,2020.0,https://openalex.org/W2969737323,Illusion of Causality in Visualized Data,https://doi.org/10.1109/tvcg.2019.2934399,https://doi.org/10.1109/tvcg.2019.2934399,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,853,862
2019,10.1109/TVCG.2019.2934796,Improving the Robustness of Scagnostics,2020.0,https://openalex.org/W2969700220,Improving the Robustness of Scagnostics,https://doi.org/10.1109/tvcg.2019.2934796,https://doi.org/10.1109/tvcg.2019.2934796,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,759,769
2019,10.1109/TVCG.2019.2934805,Interactive Structure-aware Blending of Diverse Edge Bundling Visualizations,2020.0,https://openalex.org/W2969869240,Interactive Structure-aware Blending of Diverse Edge Bundling Visualizations,https://doi.org/10.1109/tvcg.2019.2934805,https://doi.org/10.1109/tvcg.2019.2934805,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,687,696
2019,10.1109/TVCG.2019.2934801,Measures of the Benefit of Direct Encoding of Data Deltas for Data Pair Relation Perception,2020.0,https://openalex.org/W2972323357,Measures of the Benefit of Direct Encoding of Data Deltas for Data Pair Relation Perception,https://doi.org/10.1109/tvcg.2019.2934801,https://doi.org/10.1109/tvcg.2019.2934801,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,311,320
2019,10.1109/TVCG.2019.2934557,OntoPlot: A Novel Visualisation for Non-hierarchical Associations in Large Ontologies,2020.0,https://openalex.org/W2969393091,OntoPlot: A Novel Visualisation for Non-hierarchical Associations in Large Ontologies,https://doi.org/10.1109/tvcg.2019.2934557,https://doi.org/10.1109/tvcg.2019.2934557,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1140,1150
2019,10.1109/TVCG.2019.2934537,P5: Portable Progressive Parallel Processing Pipelines for Interactive Data Analysis and Visualization,2020.0,https://openalex.org/W2969683715,P5: Portable Progressive Parallel Processing Pipelines for Interactive Data Analysis and Visualization,https://doi.org/10.1109/tvcg.2019.2934537,https://doi.org/10.1109/tvcg.2019.2934537,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1151,1160
2019,10.1109/TVCG.2019.2934555,Pattern-Driven Navigation in 2D Multiscale Visualizations with Scalable Insets,2020.0,https://openalex.org/W2969366381,Pattern-Driven Navigation in 2D Multiscale Visualizations with Scalable Insets,https://doi.org/10.1109/tvcg.2019.2934555,https://doi.org/10.1109/tvcg.2019.2934555,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,611,621
2019,10.1109/TVCG.2019.2934802,Persistent Homology Guided Force-Directed Graph Layouts,2020.0,https://openalex.org/W2969302812,Persistent Homology Guided Force-Directed Graph Layouts,https://doi.org/10.1109/tvcg.2019.2934802,https://doi.org/10.1109/tvcg.2019.2934802,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,697,707
2019,10.1109/TVCG.2019.2934800,RSATree: Distribution-Aware Data Representation of Large-Scale Tabular Datasets for Flexible Visual Query,2020.0,https://openalex.org/W2969779351,RSATree: Distribution-Aware Data Representation of Large-Scale Tabular Datasets for Flexible Visual Query,https://doi.org/10.1109/tvcg.2019.2934800,https://doi.org/10.1109/tvcg.2019.2934800,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1161,1171
2019,10.1109/TVCG.2019.2934431,Searching the Visual Style and Structure of D3 Visualizations,2020.0,https://openalex.org/W2969709530,Searching the Visual Style and Structure of D3 Visualizations,https://doi.org/10.1109/tvcg.2019.2934431,https://doi.org/10.1109/tvcg.2019.2934431,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1236,1245
2019,10.1109/TVCG.2019.2934540,Separating the Wheat from the Chaff: Comparative Visual Cues for Transparent Diagnostics of Competing Models,2020.0,https://openalex.org/W2971280235,Separating the Wheat from the Chaff: Comparative Visual Cues for Transparent Diagnostics of Competing Models,https://doi.org/10.1109/tvcg.2019.2934540,https://doi.org/10.1109/tvcg.2019.2934540,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1043,1053
2019,10.1109/TVCG.2019.2934783,ShapeWordle: Tailoring Wordles using Shape-aware Archimedean Spirals,2020.0,https://openalex.org/W2969812514,ShapeWordle: Tailoring Wordles using Shape-aware Archimedean Spirals,https://doi.org/10.1109/tvcg.2019.2934783,https://doi.org/10.1109/tvcg.2019.2934783,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,991,1000
